in s,C1 in V
5.4741056E+00,2.6034E+00
5.4741724E+00,2.5715E+00
5.4742393E+00,2.5821E+00
5.4743062E+00,2.6034E+00
5.4743731E+00,2.5928E+00
5.4744400E+00,2.5821E+00
5.4745068E+00,2.5928E+00
5.4745737E+00,2.5715E+00
5.4746406E+00,2.5715E+00
5.4747075E+00,2.5715E+00
5.4747744E+00,2.5396E+00
5.4748412E+00,2.5609E+00
5.4749081E+00,2.5715E+00
5.4749750E+00,2.5502E+00
5.4750419E+00,2.5396E+00
5.4751088E+00,2.5396E+00
5.4751756E+00,2.5715E+00
5.4752425E+00,2.5396E+00
5.4753094E+00,2.5396E+00
5.4753763E+00,2.5396E+00
5.4754432E+00,2.5289E+00
5.4755100E+00,2.5396E+00
5.4755769E+00,2.5396E+00
5.4756438E+00,2.5396E+00
5.4757107E+00,2.5289E+00
5.4757776E+00,2.5396E+00
5.4758444E+00,2.5076E+00
5.4759113E+00,2.5076E+00
5.4759782E+00,2.5076E+00
5.4760451E+00,2.5289E+00
5.4761120E+00,2.5076E+00
5.4761788E+00,2.5076E+00
5.4762457E+00,2.5183E+00
5.4763126E+00,2.4970E+00
5.4763795E+00,2.4970E+00
5.4764464E+00,2.4651E+00
5.4765132E+00,2.5289E+00
5.4765801E+00,2.5183E+00
5.4766470E+00,2.4651E+00
5.4767139E+00,2.4651E+00
5.4767808E+00,2.4544E+00
5.4768476E+00,2.5289E+00
5.4769145E+00,2.4651E+00
5.4769814E+00,2.4651E+00
5.4770483E+00,2.4651E+00
5.4771152E+00,2.4863E+00
5.4771820E+00,2.4863E+00
5.4772489E+00,2.4438E+00
5.4773158E+00,2.4970E+00
5.4773827E+00,2.4544E+00
5.4774496E+00,2.4757E+00
5.4775164E+00,2.4012E+00
5.4775833E+00,2.4438E+00
5.4776502E+00,2.4651E+00
5.4777171E+00,2.4651E+00
5.4777840E+00,2.4331E+00
5.4778508E+00,2.4118E+00
5.4779177E+00,2.4438E+00
5.4779846E+00,2.4331E+00
5.4780515E+00,2.4651E+00
5.4781184E+00,2.4331E+00
5.4781852E+00,2.4544E+00
5.4782521E+00,2.4438E+00
5.4783190E+00,2.4757E+00
5.4783859E+00,2.4544E+00
5.4784528E+00,2.4331E+00
5.4785196E+00,2.4757E+00
5.4785865E+00,2.4118E+00
5.4786534E+00,2.4438E+00
5.4787203E+00,2.4225E+00
5.4787872E+00,2.4438E+00
5.4788540E+00,2.4544E+00
5.4789209E+00,2.4438E+00
5.4789878E+00,2.4331E+00
5.4790547E+00,2.4331E+00
5.4791216E+00,2.4225E+00
5.4791884E+00,2.4438E+00
5.4792553E+00,2.4438E+00
5.4793222E+00,2.4438E+00
5.4793891E+00,2.4118E+00
5.4794560E+00,2.4544E+00
5.4795228E+00,2.4757E+00
5.4795897E+00,2.4225E+00
5.4796566E+00,2.4331E+00
5.4797235E+00,2.4331E+00
5.4797904E+00,2.4438E+00
5.4798572E+00,2.4331E+00
5.4799241E+00,2.4331E+00
5.4799910E+00,2.4438E+00
5.4800579E+00,2.4438E+00
5.4801248E+00,2.4544E+00
5.4801916E+00,2.4118E+00
5.4802585E+00,2.4331E+00
5.4803254E+00,2.4225E+00
5.4803923E+00,2.4331E+00
5.4804592E+00,2.4012E+00
5.4805260E+00,2.4012E+00
5.4805929E+00,2.4331E+00
5.4806598E+00,2.4331E+00
5.4807267E+00,2.4438E+00
5.4807936E+00,2.4225E+00
5.4808604E+00,2.4118E+00
5.4809273E+00,2.4544E+00
5.4809942E+00,2.4544E+00
5.4810611E+00,2.4544E+00
5.4811280E+00,2.4651E+00
5.4811948E+00,2.4544E+00
5.4812617E+00,2.4225E+00
5.4813286E+00,2.4331E+00
5.4813955E+00,2.4544E+00
5.4814624E+00,2.4225E+00
5.4815292E+00,2.4225E+00
5.4815961E+00,2.4118E+00
5.4816630E+00,2.4438E+00
5.4817299E+00,2.4438E+00
5.4817968E+00,2.4438E+00
5.4818636E+00,2.4331E+00
5.4819305E+00,2.4331E+00
5.4819974E+00,2.4438E+00
5.4820643E+00,2.4225E+00
5.4821312E+00,2.4651E+00
5.4821980E+00,2.4651E+00
5.4822649E+00,2.4651E+00
5.4823318E+00,2.4863E+00
5.4823987E+00,2.4331E+00
5.4824656E+00,2.4757E+00
5.4825324E+00,2.4331E+00
5.4825993E+00,2.4544E+00
5.4826662E+00,2.4331E+00
5.4827331E+00,2.4544E+00
5.4828000E+00,2.4757E+00
5.4828668E+00,2.4331E+00
5.4829337E+00,2.4331E+00
5.4830006E+00,2.4651E+00
5.4830675E+00,2.4651E+00
5.4831344E+00,2.4651E+00
5.4832012E+00,2.4863E+00
5.4832681E+00,2.4757E+00
5.4833350E+00,2.4757E+00
5.4834019E+00,2.4438E+00
5.4834688E+00,2.4757E+00
5.4835356E+00,2.4651E+00
5.4836025E+00,2.4863E+00
5.4836694E+00,2.4757E+00
5.4837363E+00,2.4544E+00
5.4838032E+00,2.4651E+00
5.4838700E+00,2.4544E+00
5.4839369E+00,2.4970E+00
5.4840038E+00,2.4651E+00
5.4840707E+00,2.4651E+00
5.4841376E+00,2.4651E+00
5.4842044E+00,2.4970E+00
5.4842713E+00,2.4863E+00
5.4843382E+00,2.4970E+00
5.4844051E+00,2.4757E+00
5.4844720E+00,2.4544E+00
5.4845388E+00,2.4970E+00
5.4846057E+00,2.4970E+00
5.4846726E+00,2.4863E+00
5.4847395E+00,2.4863E+00
5.4848064E+00,2.4651E+00
5.4848732E+00,2.5289E+00
5.4849401E+00,2.4757E+00
5.4850070E+00,2.4970E+00
5.4850739E+00,2.4651E+00
5.4851408E+00,2.4863E+00
5.4852076E+00,2.4651E+00
5.4852745E+00,2.4651E+00
5.4853414E+00,2.5183E+00
5.4854083E+00,2.4970E+00
5.4854752E+00,2.5183E+00
5.4855420E+00,2.5183E+00
5.4856089E+00,2.4970E+00
5.4856758E+00,2.4651E+00
5.4857427E+00,2.4863E+00
5.4858096E+00,2.4970E+00
5.4858764E+00,2.4970E+00
5.4859433E+00,2.4970E+00
5.4860102E+00,2.4544E+00
5.4860771E+00,2.5183E+00
5.4861440E+00,2.5076E+00
5.4862108E+00,2.5076E+00
5.4862777E+00,2.5183E+00
5.4863446E+00,2.4863E+00
5.4864115E+00,2.4970E+00
5.4864784E+00,2.5289E+00
5.4865452E+00,2.5502E+00
5.4866121E+00,2.4970E+00
5.4866790E+00,2.4970E+00
5.4867459E+00,2.5396E+00
5.4868128E+00,2.4970E+00
5.4868796E+00,2.5289E+00
5.4869465E+00,2.5183E+00
5.4870134E+00,2.5183E+00
5.4870803E+00,2.4970E+00
5.4871472E+00,2.4970E+00
5.4872140E+00,2.5396E+00
5.4872809E+00,2.5396E+00
5.4873478E+00,2.5183E+00
5.4874147E+00,2.5076E+00
5.4874816E+00,2.5183E+00
5.4875484E+00,2.5076E+00
5.4876153E+00,2.5076E+00
5.4876822E+00,2.5183E+00
5.4877491E+00,2.5076E+00
5.4878160E+00,2.4970E+00
5.4878828E+00,2.4970E+00
5.4879497E+00,2.4970E+00
5.4880166E+00,2.5502E+00
5.4880835E+00,2.5396E+00
5.4881504E+00,2.5289E+00
5.4882172E+00,2.5183E+00
5.4882841E+00,2.5183E+00
5.4883510E+00,2.5289E+00
5.4884179E+00,2.5396E+00
5.4884848E+00,2.5076E+00
5.4885516E+00,2.5289E+00
5.4886185E+00,2.5396E+00
5.4886854E+00,2.5183E+00
5.4887523E+00,2.5183E+00
5.4888192E+00,2.5396E+00
5.4888860E+00,2.5183E+00
5.4889529E+00,2.5183E+00
5.4890198E+00,2.5183E+00
5.4890867E+00,2.5502E+00
5.4891536E+00,2.5076E+00
5.4892204E+00,2.5289E+00
5.4892873E+00,2.5289E+00
5.4893542E+00,2.5076E+00
5.4894211E+00,2.5183E+00
5.4894880E+00,2.5076E+00
5.4895548E+00,2.5502E+00
5.4896217E+00,2.5076E+00
5.4896886E+00,2.5183E+00
5.4897555E+00,2.5396E+00
5.4898224E+00,2.5289E+00
5.4898892E+00,2.5183E+00
5.4899561E+00,2.5289E+00
5.4900230E+00,2.5396E+00
5.4900899E+00,2.5289E+00
5.4901568E+00,2.5183E+00
5.4902236E+00,2.4863E+00
5.4902905E+00,2.5289E+00
5.4903574E+00,2.5396E+00
5.4904243E+00,2.5396E+00
5.4904912E+00,2.5396E+00
5.4905580E+00,2.4970E+00
5.4906249E+00,2.4757E+00
5.4906918E+00,2.5396E+00
5.4907587E+00,2.5183E+00
5.4908256E+00,2.5289E+00
5.4908924E+00,2.5076E+00
5.4909593E+00,2.5183E+00
5.4910262E+00,2.5076E+00
5.4910931E+00,2.5183E+00
5.4911600E+00,2.4970E+00
5.4912268E+00,2.5076E+00
5.4912937E+00,2.5183E+00
5.4913606E+00,2.4970E+00
5.4914275E+00,2.4863E+00
5.4914944E+00,2.4757E+00
5.4915612E+00,2.4970E+00
5.4916281E+00,2.5076E+00
5.4916950E+00,2.4863E+00
5.4917619E+00,2.5076E+00
5.4918288E+00,2.5076E+00
5.4918956E+00,2.5183E+00
5.4919625E+00,2.4863E+00
5.4920294E+00,2.5183E+00
5.4920963E+00,2.4970E+00
5.4921632E+00,2.4970E+00
5.4922300E+00,2.5076E+00
5.4922969E+00,2.5289E+00
5.4923638E+00,2.5076E+00
5.4924307E+00,2.4863E+00
5.4924976E+00,2.5076E+00
5.4925644E+00,2.4970E+00
5.4926313E+00,2.4757E+00
5.4926982E+00,2.5183E+00
5.4927651E+00,2.4544E+00
5.4928320E+00,2.4863E+00
5.4928988E+00,2.5289E+00
5.4929657E+00,2.4970E+00
5.4930326E+00,2.4970E+00
5.4930995E+00,2.4863E+00
5.4931664E+00,2.4651E+00
5.4932332E+00,2.4970E+00
5.4933001E+00,2.4544E+00
5.4933670E+00,2.4651E+00
5.4934339E+00,2.4863E+00
5.4935008E+00,2.4970E+00
5.4935676E+00,2.4651E+00
5.4936345E+00,2.4544E+00
5.4937014E+00,2.4651E+00
5.4937683E+00,2.4757E+00
5.4938352E+00,2.4438E+00
5.4939020E+00,2.4331E+00
5.4939689E+00,2.4544E+00
5.4940358E+00,2.4331E+00
5.4941027E+00,2.4438E+00
5.4941696E+00,2.4970E+00
5.4942364E+00,2.4331E+00
5.4943033E+00,2.4438E+00
5.4943702E+00,2.4544E+00
5.4944371E+00,2.4544E+00
5.4945040E+00,2.4225E+00
5.4945708E+00,2.4118E+00
5.4946377E+00,2.4438E+00
5.4947046E+00,2.3693E+00
5.4947715E+00,2.4012E+00
5.4948384E+00,2.4331E+00
5.4949052E+00,2.4651E+00
5.4949721E+00,2.4225E+00
5.4950390E+00,2.4438E+00
5.4951059E+00,2.4118E+00
5.4951728E+00,2.4331E+00
5.4952396E+00,2.4225E+00
5.4953065E+00,2.4118E+00
5.4953734E+00,2.4118E+00
5.4954403E+00,2.4012E+00
5.4955072E+00,2.4012E+00
5.4955740E+00,2.4225E+00
5.4956409E+00,2.4118E+00
5.4957078E+00,2.3905E+00
5.4957747E+00,2.4012E+00
5.4958416E+00,2.4012E+00
5.4959084E+00,2.4012E+00
5.4959753E+00,2.3799E+00
5.4960422E+00,2.3799E+00
5.4961091E+00,2.3905E+00
5.4961760E+00,2.3799E+00
5.4962428E+00,2.3799E+00
5.4963097E+00,2.3799E+00
5.4963766E+00,2.3586E+00
5.4964435E+00,2.3693E+00
5.4965104E+00,2.3586E+00
5.4965772E+00,2.3586E+00
5.4966441E+00,2.3799E+00
5.4967110E+00,2.3480E+00
5.4967779E+00,2.3693E+00
5.4968448E+00,2.3586E+00
5.4969116E+00,2.3480E+00
5.4969785E+00,2.3693E+00
5.4970454E+00,2.3480E+00
5.4971123E+00,2.3693E+00
5.4971792E+00,2.3480E+00
5.4972460E+00,2.3799E+00
5.4973129E+00,2.3480E+00
5.4973798E+00,2.3693E+00
5.4974467E+00,2.3267E+00
5.4975136E+00,2.3586E+00
5.4975804E+00,2.3373E+00
5.4976473E+00,2.3480E+00
5.4977142E+00,2.3480E+00
5.4977811E+00,2.3586E+00
5.4978480E+00,2.3160E+00
5.4979148E+00,2.3054E+00
5.4979817E+00,2.3480E+00
5.4980486E+00,2.3373E+00
5.4981155E+00,2.3160E+00
5.4981824E+00,2.3373E+00
5.4982492E+00,2.2947E+00
5.4983161E+00,2.3054E+00
5.4983830E+00,2.3373E+00
5.4984499E+00,2.3373E+00
5.4985168E+00,2.3054E+00
5.4985836E+00,2.3054E+00
5.4986505E+00,2.3373E+00
5.4987174E+00,2.2947E+00
5.4987843E+00,2.2947E+00
5.4988512E+00,2.2947E+00
5.4989180E+00,2.3373E+00
5.4989849E+00,2.2947E+00
5.4990518E+00,2.3054E+00
5.4991187E+00,2.3054E+00
5.4991856E+00,2.2947E+00
5.4992524E+00,2.2947E+00
5.4993193E+00,2.2415E+00
5.4993862E+00,2.2947E+00
5.4994531E+00,2.2735E+00
5.4995200E+00,2.2947E+00
5.4995868E+00,2.2735E+00
5.4996537E+00,2.2415E+00
5.4997206E+00,2.2841E+00
5.4997875E+00,2.2522E+00
5.4998544E+00,2.2522E+00
5.4999212E+00,2.2522E+00
5.4999881E+00,2.2628E+00
5.5000550E+00,2.2947E+00
5.5001219E+00,2.2309E+00
5.5001888E+00,2.2522E+00
5.5002556E+00,2.2628E+00
5.5003225E+00,2.2522E+00
5.5003894E+00,2.2415E+00
5.5004563E+00,2.2309E+00
5.5005232E+00,2.2202E+00
5.5005900E+00,2.2522E+00
5.5006569E+00,2.2309E+00
5.5007238E+00,2.2309E+00
5.5007907E+00,2.2522E+00
5.5008576E+00,2.2522E+00
5.5009244E+00,2.2309E+00
5.5009913E+00,2.2096E+00
5.5010582E+00,2.2202E+00
5.5011251E+00,2.1777E+00
5.5011920E+00,2.1989E+00
5.5012588E+00,2.2309E+00
5.5013257E+00,2.2096E+00
5.5013926E+00,2.2415E+00
5.5014595E+00,2.2309E+00
5.5015264E+00,2.1989E+00
5.5015932E+00,2.2309E+00
5.5016601E+00,2.2309E+00
5.5017270E+00,2.2202E+00
5.5017939E+00,2.1989E+00
5.5018608E+00,2.1989E+00
5.5019276E+00,2.2202E+00
5.5019945E+00,2.2096E+00
5.5020614E+00,2.1883E+00
5.5021283E+00,2.1989E+00
5.5021952E+00,2.1457E+00
5.5022620E+00,2.2202E+00
5.5023289E+00,2.1989E+00
5.5023958E+00,2.1670E+00
5.5024627E+00,2.1883E+00
5.5025296E+00,2.1777E+00
5.5025964E+00,2.1777E+00
5.5026633E+00,2.1670E+00
5.5027302E+00,2.1883E+00
5.5027971E+00,2.1670E+00
5.5028640E+00,2.1457E+00
5.5029308E+00,2.1564E+00
5.5029977E+00,2.1457E+00
5.5030646E+00,2.1564E+00
5.5031315E+00,2.1457E+00
5.5031984E+00,2.1670E+00
5.5032652E+00,2.1457E+00
5.5033321E+00,2.1351E+00
5.5033990E+00,2.1138E+00
5.5034659E+00,2.1564E+00
5.5035328E+00,2.1457E+00
5.5035996E+00,2.1564E+00
5.5036665E+00,2.1138E+00
5.5037334E+00,2.1457E+00
5.5038003E+00,2.1031E+00
5.5038672E+00,2.1457E+00
5.5039340E+00,2.1457E+00
5.5040009E+00,2.1031E+00
5.5040678E+00,2.1351E+00
5.5041347E+00,2.1457E+00
5.5042016E+00,2.1457E+00
5.5042684E+00,2.1457E+00
5.5043353E+00,2.0818E+00
5.5044022E+00,2.1457E+00
5.5044691E+00,2.1457E+00
5.5045360E+00,2.1138E+00
5.5046028E+00,2.1031E+00
5.5046697E+00,2.0925E+00
5.5047366E+00,2.1031E+00
5.5048035E+00,2.1031E+00
5.5048704E+00,2.0712E+00
5.5049372E+00,2.1031E+00
5.5050041E+00,2.1031E+00
5.5050710E+00,2.0818E+00
5.5051379E+00,2.1138E+00
5.5052048E+00,2.1031E+00
5.5052716E+00,2.0818E+00
5.5053385E+00,2.0818E+00
5.5054054E+00,2.1244E+00
5.5054723E+00,2.1031E+00
5.5055392E+00,2.1031E+00
5.5056060E+00,2.0818E+00
5.5056729E+00,2.1031E+00
5.5057398E+00,2.0712E+00
5.5058067E+00,2.1031E+00
5.5058736E+00,2.0818E+00
5.5059404E+00,2.0712E+00
5.5060073E+00,2.1031E+00
5.5060742E+00,2.1031E+00
5.5061411E+00,2.0712E+00
5.5062080E+00,2.0712E+00
5.5062748E+00,2.0818E+00
5.5063417E+00,2.0818E+00
5.5064086E+00,2.0818E+00
5.5064755E+00,2.0606E+00
5.5065424E+00,2.0818E+00
5.5066092E+00,2.1031E+00
5.5066761E+00,2.1138E+00
5.5067430E+00,2.0712E+00
5.5068099E+00,2.0712E+00
5.5068768E+00,2.0712E+00
5.5069436E+00,2.1031E+00
5.5070105E+00,2.1031E+00
5.5070774E+00,2.0925E+00
5.5071443E+00,2.0606E+00
5.5072112E+00,2.0712E+00
5.5072780E+00,2.0925E+00
5.5073449E+00,2.1031E+00
5.5074118E+00,2.0712E+00
5.5074787E+00,2.0712E+00
5.5075456E+00,2.1138E+00
5.5076124E+00,2.1031E+00
5.5076793E+00,2.0925E+00
5.5077462E+00,2.0606E+00
5.5078131E+00,2.0818E+00
5.5078800E+00,2.0712E+00
5.5079468E+00,2.0925E+00
5.5080137E+00,2.0393E+00
5.5080806E+00,2.0712E+00
5.5081475E+00,2.0925E+00
5.5082144E+00,2.0818E+00
5.5082812E+00,2.0712E+00
5.5083481E+00,2.0712E+00
5.5084150E+00,2.0499E+00
5.5084819E+00,2.0606E+00
5.5085488E+00,2.0925E+00
5.5086156E+00,2.0606E+00
5.5086825E+00,2.0712E+00
5.5087494E+00,2.0712E+00
5.5088163E+00,2.0712E+00
5.5088832E+00,2.0818E+00
5.5089500E+00,2.0606E+00
5.5090169E+00,2.0286E+00
5.5090838E+00,2.0712E+00
5.5091507E+00,2.0712E+00
5.5092176E+00,2.0712E+00
5.5092844E+00,2.0712E+00
5.5093513E+00,2.1031E+00
5.5094182E+00,2.0925E+00
5.5094851E+00,2.1031E+00
5.5095520E+00,2.0606E+00
5.5096188E+00,2.1031E+00
5.5096857E+00,2.0925E+00
5.5097526E+00,2.0712E+00
5.5098195E+00,2.0818E+00
5.5098864E+00,2.1031E+00
5.5099532E+00,2.0712E+00
5.5100201E+00,2.0606E+00
5.5100870E+00,2.0712E+00
5.5101539E+00,2.1138E+00
5.5102208E+00,2.0712E+00
5.5102876E+00,2.0606E+00
5.5103545E+00,2.0712E+00
5.5104214E+00,2.0499E+00
5.5104883E+00,2.0393E+00
5.5105552E+00,2.0606E+00
5.5106220E+00,2.0818E+00
5.5106889E+00,2.1031E+00
5.5107558E+00,2.0712E+00
5.5108227E+00,2.0712E+00
5.5108896E+00,2.0712E+00
5.5109564E+00,2.0925E+00
5.5110233E+00,2.0925E+00
5.5110902E+00,2.0925E+00
5.5111571E+00,2.0818E+00
5.5112240E+00,2.0818E+00
5.5112908E+00,2.0712E+00
5.5113577E+00,2.0712E+00
5.5114246E+00,2.1031E+00
5.5114915E+00,2.0712E+00
5.5115584E+00,2.0818E+00
5.5116252E+00,2.1244E+00
5.5116921E+00,2.1031E+00
5.5117590E+00,2.0925E+00
5.5118259E+00,2.1031E+00
5.5118928E+00,2.1031E+00
5.5119596E+00,2.0818E+00
5.5120265E+00,2.1244E+00
5.5120934E+00,2.1244E+00
5.5121603E+00,2.1031E+00
5.5122272E+00,2.1031E+00
5.5122940E+00,2.1031E+00
5.5123609E+00,2.1031E+00
5.5124278E+00,2.1031E+00
5.5124947E+00,2.1031E+00
5.5125616E+00,2.1138E+00
5.5126284E+00,2.1244E+00
5.5126953E+00,2.1031E+00
5.5127622E+00,2.1138E+00
5.5128291E+00,2.1351E+00
5.5128960E+00,2.1138E+00
5.5129628E+00,2.1138E+00
5.5130297E+00,2.1244E+00
5.5130966E+00,2.1457E+00
5.5131635E+00,2.1031E+00
5.5132304E+00,2.1138E+00
5.5132972E+00,2.1138E+00
5.5133641E+00,2.1244E+00
5.5134310E+00,2.1564E+00
5.5134979E+00,2.1457E+00
5.5135648E+00,2.1138E+00
5.5136316E+00,2.1457E+00
5.5136985E+00,2.1457E+00
5.5137654E+00,2.1244E+00
5.5138323E+00,2.1457E+00
5.5138992E+00,2.1031E+00
5.5139660E+00,2.1138E+00
5.5140329E+00,2.1457E+00
5.5140998E+00,2.1031E+00
5.5141667E+00,2.1670E+00
5.5142336E+00,2.1031E+00
5.5143004E+00,2.1457E+00
5.5143673E+00,2.1457E+00
5.5144342E+00,2.1777E+00
5.5145011E+00,2.1457E+00
5.5145680E+00,2.1564E+00
5.5146348E+00,2.1564E+00
5.5147017E+00,2.1457E+00
5.5147686E+00,2.1670E+00
5.5148355E+00,2.1670E+00
5.5149024E+00,2.1457E+00
5.5149692E+00,2.1457E+00
5.5150361E+00,2.1777E+00
5.5151030E+00,2.1670E+00
5.5151699E+00,2.1564E+00
5.5152368E+00,2.1670E+00
5.5153036E+00,2.1564E+00
5.5153705E+00,2.1670E+00
5.5154374E+00,2.1670E+00
5.5155043E+00,2.1777E+00
5.5155712E+00,2.1564E+00
5.5156380E+00,2.1564E+00
5.5157049E+00,2.1457E+00
5.5157718E+00,2.1564E+00
5.5158387E+00,2.1777E+00
5.5159056E+00,2.1351E+00
5.5159724E+00,2.1670E+00
5.5160393E+00,2.1670E+00
5.5161062E+00,2.1457E+00
5.5161731E+00,2.1457E+00
5.5162400E+00,2.1883E+00
5.5163068E+00,2.1777E+00
5.5163737E+00,2.1670E+00
5.5164406E+00,2.1670E+00
5.5165075E+00,2.1564E+00
5.5165744E+00,2.1564E+00
5.5166412E+00,2.1564E+00
5.5167081E+00,2.1457E+00
5.5167750E+00,2.1564E+00
5.5168419E+00,2.2202E+00
5.5169088E+00,2.1883E+00
5.5169756E+00,2.1457E+00
5.5170425E+00,2.1777E+00
5.5171094E+00,2.1457E+00
5.5171763E+00,2.1670E+00
5.5172432E+00,2.1564E+00
5.5173100E+00,2.1670E+00
5.5173769E+00,2.1564E+00
5.5174438E+00,2.1883E+00
5.5175107E+00,2.1777E+00
5.5175776E+00,2.1457E+00
5.5176444E+00,2.1670E+00
5.5177113E+00,2.1670E+00
5.5177782E+00,2.1777E+00
5.5178451E+00,2.1777E+00
5.5179120E+00,2.1777E+00
5.5179788E+00,2.1777E+00
5.5180457E+00,2.1564E+00
5.5181126E+00,2.2096E+00
5.5181795E+00,2.1670E+00
5.5182464E+00,2.1883E+00
5.5183132E+00,2.1777E+00
5.5183801E+00,2.1777E+00
5.5184470E+00,2.1777E+00
5.5185139E+00,2.1670E+00
5.5185808E+00,2.1564E+00
5.5186476E+00,2.1670E+00
5.5187145E+00,2.1777E+00
5.5187814E+00,2.1564E+00
5.5188483E+00,2.1777E+00
5.5189152E+00,2.1883E+00
5.5189820E+00,2.1883E+00
5.5190489E+00,2.1989E+00
5.5191158E+00,2.2096E+00
5.5191827E+00,2.1777E+00
5.5192496E+00,2.1777E+00
5.5193164E+00,2.1777E+00
5.5193833E+00,2.1777E+00
5.5194502E+00,2.1457E+00
5.5195171E+00,2.1989E+00
5.5195840E+00,2.1777E+00
5.5196508E+00,2.2202E+00
5.5197177E+00,2.1989E+00
5.5197846E+00,2.2096E+00
5.5198515E+00,2.2202E+00
5.5199184E+00,2.2096E+00
5.5199852E+00,2.1670E+00
5.5200521E+00,2.1883E+00
5.5201190E+00,2.1777E+00
5.5201859E+00,2.1670E+00
5.5202528E+00,2.1989E+00
5.5203196E+00,2.1883E+00
5.5203865E+00,2.1989E+00
5.5204534E+00,2.1989E+00
5.5205203E+00,2.1989E+00
5.5205872E+00,2.2096E+00
5.5206540E+00,2.1883E+00
5.5207209E+00,2.1670E+00
5.5207878E+00,2.1883E+00
5.5208547E+00,2.1883E+00
5.5209216E+00,2.1777E+00
5.5209884E+00,2.1883E+00
5.5210553E+00,2.1457E+00
5.5211222E+00,2.2202E+00
5.5211891E+00,2.1564E+00
5.5212560E+00,2.1989E+00
5.5213228E+00,2.1670E+00
5.5213897E+00,2.1777E+00
5.5214566E+00,2.1883E+00
5.5215235E+00,2.1777E+00
5.5215904E+00,2.1457E+00
5.5216572E+00,2.2096E+00
5.5217241E+00,2.1777E+00
5.5217910E+00,2.1564E+00
5.5218579E+00,2.1670E+00
5.5219248E+00,2.1564E+00
5.5219916E+00,2.1777E+00
5.5220585E+00,2.1883E+00
5.5221254E+00,2.1777E+00
5.5221923E+00,2.1670E+00
5.5222592E+00,2.1777E+00
5.5223260E+00,2.1883E+00
5.5223929E+00,2.1670E+00
5.5224598E+00,2.1989E+00
5.5225267E+00,2.1777E+00
5.5225936E+00,2.1564E+00
5.5226604E+00,2.1457E+00
5.5227273E+00,2.1457E+00
5.5227942E+00,2.1564E+00
5.5228611E+00,2.1564E+00
5.5229280E+00,2.1777E+00
5.5229948E+00,2.1564E+00
5.5230617E+00,2.1564E+00
5.5231286E+00,2.1457E+00
5.5231955E+00,2.1564E+00
5.5232624E+00,2.1670E+00
5.5233292E+00,2.1457E+00
5.5233961E+00,2.1351E+00
5.5234630E+00,2.1351E+00
5.5235299E+00,2.1244E+00
5.5235968E+00,2.1457E+00
5.5236636E+00,2.1457E+00
5.5237305E+00,2.1457E+00
5.5237974E+00,2.1138E+00
5.5238643E+00,2.1244E+00
5.5239312E+00,2.1457E+00
5.5239980E+00,2.1670E+00
5.5240649E+00,2.1564E+00
5.5241318E+00,2.1457E+00
5.5241987E+00,2.1564E+00
5.5242656E+00,2.1457E+00
5.5243324E+00,2.1351E+00
5.5243993E+00,2.1457E+00
5.5244662E+00,2.1457E+00
5.5245331E+00,2.1457E+00
5.5246000E+00,2.1457E+00
5.5246668E+00,2.1244E+00
5.5247337E+00,2.1457E+00
5.5248006E+00,2.1670E+00
5.5248675E+00,2.1138E+00
5.5249344E+00,2.1138E+00
5.5250012E+00,2.1138E+00
5.5250681E+00,2.1564E+00
5.5251350E+00,2.1457E+00
5.5252019E+00,2.1138E+00
5.5252688E+00,2.1457E+00
5.5253356E+00,2.0925E+00
5.5254025E+00,2.1138E+00
5.5254694E+00,2.1457E+00
5.5255363E+00,2.1457E+00
5.5256032E+00,2.1138E+00
5.5256700E+00,2.1244E+00
5.5257369E+00,2.1244E+00
5.5258038E+00,2.0925E+00
5.5258707E+00,2.1031E+00
5.5259376E+00,2.1351E+00
5.5260044E+00,2.1457E+00
5.5260713E+00,2.1244E+00
5.5261382E+00,2.1031E+00
5.5262051E+00,2.1244E+00
5.5262720E+00,2.1244E+00
5.5263388E+00,2.1351E+00
5.5264057E+00,2.1457E+00
5.5264726E+00,2.1138E+00
5.5265395E+00,2.1138E+00
5.5266064E+00,2.1031E+00
5.5266732E+00,2.1031E+00
5.5267401E+00,2.1138E+00
5.5268070E+00,2.0925E+00
5.5268739E+00,2.0818E+00
5.5269408E+00,2.0712E+00
5.5270076E+00,2.1031E+00
5.5270745E+00,2.1031E+00
5.5271414E+00,2.1031E+00
5.5272083E+00,2.1244E+00
5.5272752E+00,2.0925E+00
5.5273420E+00,2.0606E+00
5.5274089E+00,2.0712E+00
5.5274758E+00,2.0712E+00
5.5275427E+00,2.0818E+00
5.5276096E+00,2.1031E+00
5.5276764E+00,2.0393E+00
5.5277433E+00,2.0712E+00
5.5278102E+00,2.0818E+00
5.5278771E+00,2.1031E+00
5.5279440E+00,2.0499E+00
5.5280108E+00,2.0606E+00
5.5280777E+00,2.0712E+00
5.5281446E+00,2.1031E+00
5.5282115E+00,2.0606E+00
5.5282784E+00,2.0925E+00
5.5283452E+00,2.0712E+00
5.5284121E+00,2.0818E+00
5.5284790E+00,2.0499E+00
5.5285459E+00,2.0606E+00
5.5286128E+00,2.0606E+00
5.5286796E+00,2.0393E+00
5.5287465E+00,2.0606E+00
5.5288134E+00,2.0712E+00
5.5288803E+00,2.0606E+00
5.5289472E+00,2.0606E+00
5.5290140E+00,2.0499E+00
5.5290809E+00,2.0499E+00
